Type,Onset,Duration
Opto1,40.0,8.0
Opto1,2.5,-2.5
Opto1,81.25,-81.25
Opto1,0.0,114.5
Opto1,1108.25,91.75
Opto1,1200.0,110.0
Opto1,140.5,109.5
Opto1,249.0,91.75
Opto1,1140.0,64.5
Opto1,1200.25,200.25
Opto1,0.25,11.75
Opto1,0.5,6.5
Opto1,1000.0,30.25
Opto1,1040.5,0.25
Opto1,8040.25,14.25
Opto1,8050.25,2.25
Opto1,9100.0,-97.0
Opto1,9000.5,113.5
Opto1,20109.0,92.0
Opto1,20200.25,103.75
Opto1,20140.75,100.25
Opto1,20241.25,110.5
Opto1,20144.75,105.25
Opto1,20200.0,183.5
Opto1,20004.0,6.0
Opto1,20005.0,5.25
Opto1,20005.25,-3.75
Opto1,20040.5,0.0
Opto1,20045.25,4.75
Opto1,20046.0,4.5
Opto1,20000.25,-0.25
Opto1,20205.0,95.25
Opto1,21142.0,98.0
Opto1,21244.0,104.0
Opto1,20141.75,108.25
Opto1,20240.25,59.75
Opto1,21100.0,-99.0
Opto1,21400.0,10.0
Opto1,40004.0,6.0
Opto1,40004.5,-4.5
Opto1,41041.5,-0.5
Opto1,41040.0,0.25
Opto1,40045.0,6.0
Opto1,40040.0,-40.0
Opto1,41002.0,-2.0
Opto1,41001.0,110.0
Opto1,40100.0,114.0
Opto1,40200.0,110.0
Opto1,40146.25,94.0
Opto1,40240.0,110.5
Opto1,42141.0,60.0
Opto1,42202.0,108.0
Opto1,42000.75,11.25
Opto1,42404.25,8.0
Opto1,40018.0,-17.0
Opto1,40000.75,9.5
Opto1,40040.0,10.25
Opto1,40044.0,-43.5
Opto1,40003.0,6.25
Opto1,40002.0,2.5
Opto1,41100.25,99.75
Opto1,41201.0,139.0
Opto1,42110.25,134.0
Opto1,42240.0,60.5
Opto1,43100.0,102.0
Opto1,43410.75,-9.75
Opto1,40000.25,39.75
Opto1,40020.25,23.75
Opto1,41031.0,-31.0
Opto1,41000.25,100.75
Opto1,42110.25,-109.5
Opto1,42000.75,140.25
Opto1,43100.25,39.75
Opto1,44200.5,99.75
Opto1,40121.0,99.0
Opto1,40211.25,128.75
Opto1,40100.0,101.25
Opto1,40219.5,185.5
Opto1,60020.25,-15.25
Opto1,60030.0,-30.0
Opto1,60016.5,24.5
Opto1,60031.0,-31.0
Opto1,60010.5,-7.25
Opto1,60010.0,-9.25
Opto1,61124.0,96.0
Opto1,61200.0,144.0
Opto1,64110.25,129.75
Opto1,64252.0,58.25
Opto1,65110.5,-106.0
Opto1,65400.0,0.5
Opto1,64000.0,10.0
Opto1,64000.25,10.0
Opto1,65040.0,17.0
Opto1,65040.0,2.0
Opto1,60040.75,-30.75
Opto1,60080.0,20.0
Opto1,61108.0,2.0
Opto1,60200.5,111.5
Opto1,60100.25,140.0
Opto1,60241.0,102.5
Opto1,60146.0,66.0
Opto1,60204.25,197.5
Opto1,62006.0,4.75
Opto1,62004.0,-3.75
Opto1,62000.0,12.25
Opto1,62045.0,18.0
Opto1,64044.0,-2.5
Opto1,64041.25,-41.25
Opto1,64002.5,-2.5
Opto1,65201.5,103.5
Opto1,66100.0,104.0
Opto1,66241.0,103.25
Opto1,67142.25,98.75
Opto1,67200.0,106.0
Opto1,60118.25,-117.75
Opto1,60400.0,11.0
Opto1,61010.0,-10.0
Opto1,61034.0,-31.75
Opto1,0.25,41.5
Opto1,28.0,12.25
Opto1,1000.0,5.5
Opto1,1000.25,99.75
Opto1,2100.25,0.75
Opto1,206.0,94.5
Opto1,137.5,102.5
Opto1,252.0,96.5
Opto1,100.0,180.0
Opto1,400.5,0.0
Opto1,5.25,-2.75
Opto1,1.0,1.0
Opto1,12.0,6.25
Opto1,50.0,-9.5
Opto1,50.25,2.0
Opto1,8000.0,0.75
Opto1,9101.0,100.0
Opto1,9204.0,106.5
Opto1,140.0,102.0
Opto1,245.5,105.0
Opto1,1144.0,57.25
Opto1,0.0,0.0
Opto1,40.5,0.0
Opto1,1045.0,5.0
Opto1,1044.0,-43.5
Opto1,100.0,10.0
Opto1,10202.25,97.75
Opto1,10104.0,96.25
Opto1,10244.0,96.25
Opto1,10140.0,101.0
Opto1,10241.75,106.25
Opto1,10100.5,-90.5
Opto1,10002.0,-2.0
Opto1,10002.5,38.5
Opto1,10041.0,7.25
Opto1,10043.25,-43.25
Opto1,10004.25,95.75
Opto1,102.5,-101.5
Opto1,200.0,110.25
Opto1,1105.5,94.5
Opto1,1244.0,96.25
Opto1,141.0,99.0
Opto1,242.5,105.5
Opto1,1103.0,97.25
Opto1,1400.5,-0.25
Opto1,0.5,-0.5
Opto1,14.25,-13.25
Opto1,1000.5,46.0
Opto1,1040.25,0.0
Opto1,0.5,4.5
Opto1,2200.0,100.0
Opto1,2100.25,99.75
Opto1,2240.25,102.25
Opto1,141.0,61.0
Opto1,200.0,104.0
Opto1,100.0,-100.0
Opto1,0.0,2.0
Opto1,10001.0,-1.0
Opto1,10020.0,-15.25
Opto1,10038.0,2.0
Opto1,10016.0,24.0
Opto1,12005.0,-2.0
Opto1,12201.0,107.0
Opto1,13100.0,101.5
Opto1,13252.0,98.0
Opto1,10143.0,105.0
Opto1,10230.25,70.75
Opto1,11111.0,107.5
Opto1,11000.0,0.25
Opto1,12001.0,4.0
Opto1,12010.5,43.5
Opto1,13040.25,0.0
Opto1,13050.0,-44.0
Opto1,10008.25,-8.25
Opto1,10000.0,100.25
Opto1,10100.0,104.25
Opto1,10200.5,110.5
Opto1,20102.0,106.0
Opto1,20250.0,102.0
Opto1,20100.0,110.0
Opto1,20400.0,4.0
Opto1,20000.25,1.75
Opto1,20009.0,-4.0
Opto1,20008.0,32.0
Opto1,20040.25,13.75
Opto1,24048.0,4.0
Opto1,24040.0,-30.0
Opto1,24104.25,-83.75
Opto1,25208.25,96.0
Opto1,24100.0,103.5
Opto1,24200.5,139.5
Opto1,25141.0,111.0
Opto1,25200.0,112.0
Opto1,20104.0,-102.25
Opto1,20006.5,-4.5
Opto1,21001.0,40.5
Opto1,21042.25,7.75
Opto1,30040.0,20.5
Opto1,30044.75,-34.5
Opto1,31002.0,8.0
Opto1,31006.25,105.75
Opto1,32100.5,110.5
Opto1,32205.5,104.5
Opto1,32144.25,95.75
Opto1,32244.5,105.5
Opto1,34104.0,106.0
Opto1,34400.0,6.0
Opto1,34004.0,2.0
Opto1,34004.25,6.0
Opto1,36041.0,-0.25
Opto1,36040.25,-40.25
Opto1,36003.0,-1.5
Opto1,36000.0,101.0
Opto1,30001.5,199.5
Opto1,30202.0,106.0
Opto1,31100.0,100.5
Opto1,31202.0,138.0
Opto1,40140.0,100.0
Opto1,40200.0,180.25
Opto1,41101.0,-100.0
Opto1,41402.0,2.0
Opto1,42000.0,7.0
Opto1,42000.0,7.0
Opto1,43000.25,40.25
Opto1,43040.25,-0.25
Opto1,44001.0,-0.5
Opto1,44000.0,2.0
Opto1,40100.5,104.0
Opto1,40200.25,140.25
Opto1,40140.0,100.5
Opto1,40200.25,199.75
Opto1,40000.25,0.75
Opto1,40001.0,39.0
Opto1,48011.0,34.0
Opto1,48028.25,13.75
Opto1,48101.0,-98.0
Opto1,48012.0,-8.0
Opto1,50135.0,68.25
Opto1,50250.5,114.5
Opto1,51120.5,81.5
Opto1,51204.25,95.75
Opto1,50000.25,2.0
Opto1,50410.25,0.25
Opto1,51012.0,-2.0
Opto1,51610.0,-599.0
Opto1,50011.75,-11.5
Opto1,50040.5,6.0
Opto1,51040.0,16.0
Opto1,51050.5,-40.25
Opto1,210.25,104.75
Opto1,101.75,103.75
Opto1,240.0,104.5
Opto1,140.25,113.75
Opto1,249.25,105.25
Opto1,148.0,62.25
Opto1,200.75,199.5
Opto1,8.25,-7.25
Opto1,4.25,7.75
Opto1,1.5,38.75
Opto1,40.25,-0.25
Opto1,41.0,9.0
Opto1,0.0,12.25
Opto1,5.0,-5.0
Opto1,1200.5,109.5
Opto1,100.0,110.5
Opto1,245.5,104.5
Opto1,1140.0,109.5
Opto1,1200.5,99.5
Opto1,0.0,20.75
Opto1,4.0,6.25
Opto1,1002.25,-1.75
Opto1,1000.25,48.25
Opto1,40.0,0.0
Opto1,2.25,-1.75
Opto1,1002.0,6.0
Opto1,200.75,99.25
Opto1,101.25,99.25
Opto1,200.0,106.0
Opto1,111.0,130.0
Opto1,261.25,98.75
Opto1,2105.0,97.0
Opto1,2402.25,6.0
Opto1,2000.0,0.0
Opto1,2010.0,4.5
Opto1,50.0,4.25
Opto1,0.0,4.25
Opto1,0.5,0.25
Opto1,0.25,102.5
Opto1,2102.0,98.0
Opto1,2211.0,143.0
Opto1,3150.0,108.0
Opto1,3202.0,98.0
Opto1,0.5,4.25
Opto1,612.5,-612.25
Opto1,1002.0,-2.0
Opto1,1026.0,-25.75
Opto1,80000.5,42.25
Opto1,80020.0,22.0
Opto1,81001.5,-0.25
Opto1,80202.0,98.25
Opto1,80125.5,74.5
Opto1,80200.0,143.25
Opto1,80150.5,99.5
Opto1,80211.0,100.0
Opto1,84000.5,5.5
Opto1,84610.0,-609.25
Opto1,84000.5,-0.5
Opto1,84041.0,1.75
Opto1,84040.75,0.25
